maker,genmodel,genmodel_ID,import_year,import_month,import_region,color,model_year,body_type,runned_miles,engine_size,gearbox_type,fuel_type,listed_price,seat_num,door_num,reg_city,title,sale_year,sale_month,sale_status,import_to_sale_months,electric_type,country_of_origin,date_of_import,date_of_sale
Kia,Soul,43_12,2017,7,Korea,Black,2015,Hatchback,13861,1.6,Manual,Petrol,11600,5,5,Hadhramout,clean,2018.0,7.0,sold,12.0,not_fully_electric,Korean,"July, 2017","July, 2018"
Mercedes-Benz,C Class,59_12,2017,5,USA,Grey,2012,Estate,67802,2.1,Automatic,Diesel,10400,5,5,Aden,clean,,,unsold,,not_fully_electric,European,"May, 2017",
Suzuki,Vitara,87_13,2017,4,USA,Black,2016,SUV,21394,1.6,Manual,Petrol,11600,5,5,Hadhramout,body_damage,2018.0,7.0,sold,15.0,not_fully_electric,Japanese,"April, 2017","July, 2018"
Toyota,RAV4,92_34,2017,4,USA,White,2011,SUV,52773,2.2,Automatic,Diesel,10000,5,5,Hadhramout,flood-damaged ,,,unsold,,not_fully_electric,Japanese,"April, 2017",
Toyota,RAV4,92_34,2017,4,USA,White,2013,SUV,53641,2.2,Manual,Diesel,10000,5,5,Hudaydah,flood-damaged ,,,unsold,,not_fully_electric,Japanese,"April, 2017",
Toyota,Yaris,92_44,2017,5,USA,Brown,2015,Hatchback,30357,1.5,Automatic,Hybrid  Petrol/Electric,11000,5,5,Hadhramout,body_damage,2018.0,8.0,sold,15.0,not_fully_electric,Japanese,"May, 2017","August, 2018"
Toyota,Yaris,92_44,2017,6,USA,Multicolour,2016,Hatchback,11622,1.3,Manual,Petrol,11600,5,5,Aden,body_damage,2018.0,10.0,sold,16.0,not_fully_electric,Japanese,"June, 2017","October, 2018"
Toyota,Yaris,92_44,2017,5,USA,Multicolour,2016,Hatchback,16200,1.3,Manual,Petrol,11600,5,5,Sana'a,body_damage,2018.0,1.0,sold,8.0,not_fully_electric,Japanese,"May, 2017","January, 2018"
Toyota,Yaris,92_44,2017,3,USA,Blue,2014,Hatchback,20918,1.5,Automatic,Hybrid  Petrol/Electric,11600,5,5,Hadhramout,body_damage,2018.0,1.0,sold,10.0,not_fully_electric,Japanese,"March, 2017","January, 2018"
Toyota,RAV4,92_34,2017,2,USA,Grey,2014,SUV,73153,2.0,Manual,Diesel,9800,5,5,Sana'a,body_damage,2018.0,6.0,sold,16.0,not_fully_electric,Japanese,"February, 2017","June, 2018"
Toyota,Yaris,92_44,2017,1,USA,Multicolour,2017,Hatchback,12570,1.3,Manual,Petrol,11600,5,5,Hadhramout,clean,2018.0,10.0,sold,21.0,not_fully_electric,Japanese,"January, 2017","October, 2018"
Toyota,AYGO,92_6,2017,1,USA,White,2017,Hatchback,5000,1.0,Manual,Petrol,12200,4,5,Hudaydah,clean,2018.0,8.0,sold,19.0,not_fully_electric,Japanese,"January, 2017","August, 2018"
Toyota,Yaris,92_44,2017,3,USA,Black,2017,Hatchback,12322,1.5,Manual,Petrol,11600,5,5,Aden,clean,2018.0,12.0,sold,21.0,not_fully_electric,Japanese,"March, 2017","December, 2018"
Toyota,Yaris,92_44,2017,5,USA,Black,2017,Hatchback,6905,1.3,Manual,Petrol,12200,5,5,Hadhramout,body_damage,2018.0,5.0,sold,12.0,not_fully_electric,Japanese,"May, 2017","May, 2018"
Toyota,Yaris,92_44,2017,4,USA,Blue,2015,Hatchback,22392,1.5,Automatic,Hybrid  Petrol/Electric,11600,5,5,Hadhramout,body_damage,2018.0,10.0,sold,18.0,not_fully_electric,Japanese,"April, 2017","October, 2018"
Toyota,Yaris,92_44,2017,3,USA,Black,2015,Hatchback,20182,1.5,Automatic,Hybrid  Petrol/Electric,11600,5,5,Hudaydah,body_damage,2018.0,9.0,sold,18.0,not_fully_electric,Japanese,"March, 2017","September, 2018"
Volvo,V50,96_9,2017,8,USA,Silver,2012,Estate,27342,1.6,Manual,Diesel,11600,5,5,Aden,clean,2020.0,3.0,sold,31.0,not_fully_electric,European,"August, 2017","March, 2020"
Kia,Soul,43_12,2017,8,Korea,White,2016,Hatchback,5474,1.6,Manual,Diesel,10100,5,5,Hadhramout,flood-damaged ,2018.0,5.0,sold,9.0,not_fully_electric,Korean,"August, 2017","May, 2018"
Kia,Rio,43_9,2017,6,Korea,Grey,2017,Hatchback,10725,1.2,Manual,Petrol,11700,5,5,Sana'a,clean,2018.0,2.0,sold,8.0,not_fully_electric,Korean,"June, 2017","February, 2018"
Kia,Rio,43_9,2017,3,Korea,Blue,2016,Hatchback,5327,1.4,Automatic,Petrol,12300,5,5,Hadhramout,clean,2018.0,4.0,sold,13.0,not_fully_electric,Korean,"March, 2017","April, 2018"
Kia,Soul,43_12,2017,4,Korea,Red,2016,Hatchback,45000,1.6,Manual,Diesel,11100,5,5,Sana'a,body_damage,2018.0,3.0,sold,11.0,not_fully_electric,Korean,"April, 2017","March, 2018"
Kia,Soul,43_12,2017,6,Korea,Black,2016,Hatchback,14610,1.6,Manual,Diesel,11700,5,5,Sana'a,clean,2018.0,2.0,sold,8.0,not_fully_electric,Korean,"June, 2017","February, 2018"
Kia,Soul,43_12,2017,5,Korea,Silver,2016,Hatchback,15150,1.6,Manual,Petrol,11700,5,5,Sana'a,clean,2018.0,1.0,sold,8.0,not_fully_electric,Korean,"May, 2017","January, 2018"
Kia,Soul,43_12,2017,8,Korea,White,2016,Hatchback,40607,1.6,Automatic,Diesel,11100,5,5,Sana'a,clean,2018.0,11.0,sold,15.0,not_fully_electric,Korean,"August, 2017","November, 2018"
Mercedes-Benz,C Class,59_12,2017,4,USA,Black,2010,Saloon,40000,1.8,Automatic,Petrol,11100,5,4,Hudaydah,clean,2019.0,6.0,sold,26.0,not_fully_electric,European,"April, 2017","June, 2019"
Mercedes-Benz,C Class,59_12,2017,5,USA,Grey,2012,Saloon,58925,2.1,Automatic,Diesel,10500,5,4,Aden,body_damage,2020.0,4.0,sold,35.0,not_fully_electric,European,"May, 2017","April, 2020"
Nissan,Leaf,64_16,2017,8,USA,Silver,2015,Hatchback,35861,0.0,Automatic,Electric,11100,5,5,Aden,body_damage,2018.0,8.0,sold,12.0,fully_electric,Japanese,"August, 2017","August, 2018"
Suzuki,Vitara,87_13,2017,3,USA,Multicolour,2015,SUV,30000,1.6,Manual,Petrol,11700,5,5,Sana'a,body_damage,2018.0,4.0,sold,13.0,not_fully_electric,Japanese,"March, 2017","April, 2018"
Suzuki,Vitara,87_13,2017,5,USA,Black,2016,SUV,41206,1.6,Manual,Petrol,11100,5,5,Hudaydah,body_damage,2018.0,10.0,sold,17.0,not_fully_electric,Japanese,"May, 2017","October, 2018"
Suzuki,Vitara,87_13,2017,4,USA,White,2015,SUV,28000,1.6,Manual,Petrol,11700,5,5,Aden,clean,2018.0,12.0,sold,20.0,not_fully_electric,Japanese,"April, 2017","December, 2018"
Suzuki,Jimny,87_6,2017,8,USA,Silver,2015,SUV,36753,1.3,Manual,Petrol,11100,4,3,Hudaydah,clean,2018.0,4.0,sold,8.0,not_fully_electric,Japanese,"August, 2017","April, 2018"
Toyota,Yaris,92_44,2017,4,USA,Multicolour,2016,Hatchback,15000,1.3,Manual,Petrol,11700,5,5,Sana'a,body_damage,2018.0,1.0,sold,9.0,not_fully_electric,Japanese,"April, 2017","January, 2018"
Toyota,Yaris,92_44,2017,4,USA,Black,2017,Hatchback,14000,1.5,Manual,Petrol,11700,5,5,Hudaydah,body_damage,2018.0,5.0,sold,13.0,not_fully_electric,Japanese,"April, 2017","May, 2018"
Toyota,RAV4,92_34,2017,5,USA,White,2013,SUV,57000,2.0,Manual,Diesel,10500,5,5,Hudaydah,body_damage,2018.0,1.0,sold,8.0,not_fully_electric,Japanese,"May, 2017","January, 2018"
Toyota,RAV4,92_34,2017,5,USA,Blue,2014,SUV,59435,2.0,Manual,Diesel,10500,5,5,Sana'a,body_damage,2018.0,6.0,sold,13.0,not_fully_electric,Japanese,"May, 2017","June, 2018"
Toyota,Yaris,92_44,2017,3,USA,Red,2016,Hatchback,14476,1.3,Manual,Petrol,11700,5,5,Sana'a,body_damage,2018.0,11.0,sold,20.0,not_fully_electric,Japanese,"March, 2017","November, 2018"
Toyota,Yaris,92_44,2017,4,USA,Multicolour,2016,Hatchback,9000,1.3,Manual,Petrol,12300,5,5,Sana'a,clean,2018.0,8.0,sold,16.0,not_fully_electric,Japanese,"April, 2017","August, 2018"
Toyota,Yaris,92_44,2017,5,USA,Black,2015,Hatchback,43884,1.5,Automatic,Hybrid  Petrol/Electric,11100,5,5,Sana'a,clean,2018.0,9.0,sold,16.0,not_fully_electric,Japanese,"May, 2017","September, 2018"
Toyota,Yaris,92_44,2017,3,USA,Silver,2013,Hatchback,16843,1.5,Automatic,Hybrid  Petrol/Electric,11700,5,5,Hadhramout,clean,2018.0,12.0,sold,21.0,not_fully_electric,Japanese,"March, 2017","December, 2018"
Toyota,RAV4,92_34,2017,3,USA,White,2013,SUV,65432,2.0,Manual,Diesel,10500,5,5,Hudaydah,clean,2018.0,5.0,sold,14.0,not_fully_electric,Japanese,"March, 2017","May, 2018"
Toyota,Yaris,92_44,2017,5,USA,White,2015,Hatchback,40456,1.5,Automatic,Hybrid  Petrol/Electric,11100,5,5,Hudaydah,clean,2018.0,7.0,sold,14.0,not_fully_electric,Japanese,"May, 2017","July, 2018"
Toyota,Yaris,92_44,2017,4,USA,White,2014,Hatchback,12996,1.5,Automatic,Hybrid  Petrol/Electric,11700,5,5,Hadhramout,clean,2018.0,6.0,sold,14.0,not_fully_electric,Japanese,"April, 2017","June, 2018"
Toyota,Yaris,92_44,2017,5,USA,Blue,2015,Hatchback,32000,1.5,Automatic,Hybrid  Petrol/Electric,11100,5,5,Aden,clean,2018.0,2.0,sold,9.0,not_fully_electric,Japanese,"May, 2017","February, 2018"
Toyota,Yaris,92_44,2017,5,USA,Bronze,2015,Hatchback,26192,1.5,Automatic,Hybrid  Petrol/Electric,11700,5,5,Hudaydah,clean,2018.0,12.0,sold,19.0,not_fully_electric,Japanese,"May, 2017","December, 2018"
Kia,Soul,43_12,2019,4,Korea,Red,2016,Hatchback,8080,1.6,Manual,Petrol,12400,5,5,Sana'a,body_damage,2020.0,2.0,sold,10.0,not_fully_electric,Korean,"April, 2019","February, 2020"
Kia,Soul,43_12,2019,4,Korea,Silver,2015,Hatchback,38886,1.6,Manual,Diesel,11200,5,5,Hadhramout,body_damage,2020.0,11.0,sold,19.0,not_fully_electric,Korean,"April, 2019","November, 2020"
Kia,Soul,43_12,2019,8,Korea,Silver,2016,Hatchback,21043,1.6,Manual,Diesel,11800,5,5,Hadhramout,clean,2020.0,12.0,sold,16.0,not_fully_electric,Korean,"August, 2019","December, 2020"
Kia,Sportage,43_13,2019,5,Korea,Black,2014,SUV,86444,2.0,Manual,Diesel,9900,5,5,Hudaydah,clean,2020.0,11.0,sold,18.0,not_fully_electric,Korean,"May, 2019","November, 2020"
Kia,Soul,43_12,2019,4,Korea,Silver,2015,Hatchback,27371,1.6,Manual,Diesel,11800,5,5,Hadhramout,body_damage,2020.0,4.0,sold,12.0,not_fully_electric,Korean,"April, 2019","April, 2020"
Kia,Soul,43_12,2019,6,Korea,Silver,2016,Hatchback,14848,1.6,Automatic,Diesel,11800,5,5,Hadhramout,clean,2020.0,9.0,sold,15.0,not_fully_electric,Korean,"June, 2019","September, 2020"
Kia,Rio,43_9,2021,6,Korea,White,2019,Hatchback,5666,1.4,Manual,Petrol,12400,5,5,Hadhramout,body_damage,2022.0,6.0,sold,12.0,not_fully_electric,Korean,"June, 2021","June, 2022"
Kia,Soul,43_12,2019,4,Korea,Blue,2015,Hatchback,21000,1.6,Automatic,Diesel,11800,5,5,Hudaydah,body_damage,2020.0,9.0,sold,17.0,not_fully_electric,Korean,"April, 2019","September, 2020"
Kia,Soul,43_12,2019,3,Korea,Black,2015,Hatchback,27000,1.6,Manual,Diesel,11800,5,5,Sana'a,body_damage,2020.0,7.0,sold,16.0,not_fully_electric,Korean,"March, 2019","July, 2020"
Mercedes-Benz,C Class,59_12,2019,5,USA,Black,2014,Estate,97865,2.1,Manual,Diesel,9900,5,5,Aden,body_damage,2022.0,7.0,sold,38.0,not_fully_electric,European,"May, 2019","July, 2022"
Nissan,Juke,64_14,2019,7,USA,Grey,2016,SUV,21031,1.5,Manual,Diesel,11800,5,5,Sana'a,clean,2020.0,7.0,sold,12.0,not_fully_electric,Japanese,"July, 2019","July, 2020"
Suzuki,Vitara,87_13,2019,8,USA,Silver,2016,SUV,25080,1.6,Manual,Petrol,11800,5,5,Hadhramout,body_damage,2020.0,10.0,sold,14.0,not_fully_electric,Japanese,"August, 2019","October, 2020"
Suzuki,Vitara,87_13,2019,5,USA,Red,2015,SUV,11329,1.6,Manual,Petrol,11800,5,5,Sana'a,body_damage,2020.0,12.0,sold,19.0,not_fully_electric,Japanese,"May, 2019","December, 2020"
Toyota,RAV4,92_34,2019,3,USA,Red,2014,SUV,83000,2.0,Manual,Diesel,10200,5,5,Hadhramout,flood-damaged ,,,unsold,,not_fully_electric,Japanese,"March, 2019",
Toyota,Yaris,92_44,2019,5,USA,White,2015,Hatchback,36700,1.5,Automatic,Hybrid  Petrol/Electric,11200,5,5,Hudaydah,clean,2020.0,10.0,sold,17.0,not_fully_electric,Japanese,"May, 2019","October, 2020"
Toyota,Yaris,92_44,2019,3,USA,Black,2017,Hatchback,4171,1.3,Manual,Petrol,12400,5,5,Sana'a,body_damage,2020.0,2.0,sold,11.0,not_fully_electric,Japanese,"March, 2019","February, 2020"
Toyota,Prius+,92_31,2017,12,USA,White,2013,MPV,55000,1.8,Automatic,Hybrid  Petrol/Electric,10500,5,5,Sana'a,clean,2018.0,11.0,sold,11.0,not_fully_electric,Japanese,"December, 2017","November, 2018"
Toyota,Yaris,92_44,2019,5,USA,Blue,2017,Hatchback,8686,1.5,Automatic,Petrol,12400,5,5,Sana'a,body_damage,2020.0,6.0,sold,13.0,not_fully_electric,Japanese,"May, 2019","June, 2020"
Toyota,Yaris,92_44,2019,5,USA,Blue,2017,Hatchback,8675,1.5,Automatic,Petrol,12400,5,5,Sana'a,clean,2020.0,8.0,sold,15.0,not_fully_electric,Japanese,"May, 2019","August, 2020"
Toyota,Yaris,92_44,2019,4,USA,Blue,2017,Hatchback,18451,1.5,Manual,Petrol,11800,5,5,Hadhramout,clean,2020.0,6.0,sold,14.0,not_fully_electric,Japanese,"April, 2019","June, 2020"
Toyota,RAV4,92_34,2019,5,USA,Grey,2013,SUV,83000,2.2,Automatic,Diesel,9900,5,5,Hadhramout,body_damage,2020.0,2.0,sold,9.0,not_fully_electric,Japanese,"May, 2019","February, 2020"
Toyota,Yaris,92_44,2019,5,USA,Grey,2014,Hatchback,26500,1.5,Automatic,Hybrid  Petrol/Electric,11800,5,5,Hudaydah,clean,2020.0,10.0,sold,17.0,not_fully_electric,Japanese,"May, 2019","October, 2020"
Toyota,Yaris,92_44,2019,4,USA,Red,2016,Hatchback,10085,1.3,Manual,Petrol,11800,5,5,Sana'a,body_damage,2020.0,2.0,sold,10.0,not_fully_electric,Japanese,"April, 2019","February, 2020"
Toyota,AYGO,92_6,2019,1,USA,Yellow,2017,Hatchback,11016,1.0,Automatic,Petrol,11800,4,5,Hadhramout,clean,2020.0,4.0,sold,15.0,not_fully_electric,Japanese,"January, 2019","April, 2020"
Kia,Soul,43_12,2019,5,Korea,Silver,2015,Hatchback,15500,1.6,Manual,Diesel,10900,5,5,Aden,frame_damage,2020.0,1.0,sold,8.0,not_fully_electric,Korean,"May, 2019","January, 2020"
Kia,Soul,43_12,2019,8,Korea,Red,2016,Hatchback,14172,1.6,Manual,Petrol,10300,5,5,Sana'a,flood-damaged ,,,unsold,,not_fully_electric,Korean,"August, 2019",
Kia,Rio,43_9,2019,8,Korea,Black,2017,Hatchback,12317,1.4,Manual,Diesel,11900,5,5,Hadhramout,clean,2020.0,7.0,sold,11.0,not_fully_electric,Korean,"August, 2019","July, 2020"
Kia,Rio,43_9,2019,8,Korea,Grey,2016,Hatchback,21542,1.4,Manual,Petrol,11900,5,5,Hadhramout,body_damage,2020.0,9.0,sold,13.0,not_fully_electric,Korean,"August, 2019","September, 2020"
Kia,Rio,43_9,2019,8,Korea,Blue,2017,Hatchback,2662,1.2,Manual,Petrol,12500,5,5,Aden,clean,2020.0,12.0,sold,16.0,not_fully_electric,Korean,"August, 2019","December, 2020"
Kia,Soul,43_12,2019,5,Korea,Black,2015,Hatchback,19500,1.6,Automatic,Diesel,11900,5,5,Hadhramout,clean,2020.0,7.0,sold,14.0,not_fully_electric,Korean,"May, 2019","July, 2020"
Kia,Soul,43_12,2019,8,Korea,Black,2016,Hatchback,12286,1.6,Manual,Petrol,11900,5,5,Aden,clean,2020.0,3.0,sold,7.0,not_fully_electric,Korean,"August, 2019","March, 2020"
Kia,Soul,43_12,2019,4,Korea,Silver,2015,Hatchback,16521,1.6,Manual,Diesel,11900,5,5,Aden,body_damage,2020.0,2.0,sold,10.0,not_fully_electric,Korean,"April, 2019","February, 2020"
Kia,Rio,43_9,2019,5,Korea,Blue,2016,Hatchback,12111,1.4,Manual,Petrol,11900,5,5,Aden,body_damage,2020.0,5.0,sold,12.0,not_fully_electric,Korean,"May, 2019","May, 2020"
Kia,Rio,43_9,2019,6,Korea,Grey,2017,Hatchback,12072,1.4,Manual,Diesel,11900,5,5,Hudaydah,clean,2020.0,5.0,sold,11.0,not_fully_electric,Korean,"June, 2019","May, 2020"
Kia,Rio,43_9,2021,4,Korea,Red,2019,Hatchback,14019,1.2,Manual,Petrol,11900,5,5,Sana'a,body_damage,2022.0,11.0,sold,19.0,not_fully_electric,Korean,"April, 2021","November, 2022"
Kia,Soul,43_12,2019,7,Korea,Silver,2016,Hatchback,16000,1.6,Manual,Diesel,11900,5,5,Hadhramout,clean,2020.0,2.0,sold,7.0,not_fully_electric,Korean,"July, 2019","February, 2020"
Lexus,LS 460,48_15,2019,5,USA,Burgundy,2007,Saloon,76000,4.6,Automatic,Petrol,10000,5,4,Hadhramout,clean,2020.0,8.0,sold,15.0,not_fully_electric,Japanese,"May, 2019","August, 2020"
Suzuki,Grand Vitara,87_4,2017,11,USA,Beige,2013,SUV,20000,2.4,Automatic,Petrol,11900,5,5,Aden,body_damage,2018.0,6.0,sold,7.0,not_fully_electric,Japanese,"November, 2017","June, 2018"
Suzuki,Vitara,87_13,2019,6,USA,Turquoise,2016,SUV,16378,1.6,Manual,Petrol,11900,5,5,Aden,body_damage,2020.0,6.0,sold,12.0,not_fully_electric,Japanese,"June, 2019","June, 2020"
Suzuki,Vitara,87_13,2019,8,USA,White,2015,SUV,18817,1.6,Manual,Petrol,11900,5,5,Hudaydah,body_damage,2020.0,11.0,sold,15.0,not_fully_electric,Japanese,"August, 2019","November, 2020"
Toyota,Yaris,92_44,2017,2,USA,White,2017,Hatchback,12477,1.3,Manual,Petrol,11900,5,5,Hadhramout,clean,2018.0,10.0,sold,20.0,not_fully_electric,Japanese,"February, 2017","October, 2018"
Toyota,RAV4,92_34,2017,2,USA,Silver,2014,SUV,60104,2.0,Manual,Diesel,10600,5,5,Sana'a,body_damage,2018.0,8.0,sold,18.0,not_fully_electric,Japanese,"February, 2017","August, 2018"
Toyota,RAV4,92_34,2017,5,USA,Black,2013,SUV,54141,2.0,Manual,Diesel,10600,5,5,Sana'a,clean,2018.0,6.0,sold,13.0,not_fully_electric,Japanese,"May, 2017","June, 2018"
Toyota,RAV4,92_34,2017,5,USA,Silver,2014,SUV,77000,2.0,Manual,Diesel,10000,5,5,Aden,body_damage,2018.0,11.0,sold,18.0,not_fully_electric,Japanese,"May, 2017","November, 2018"
Toyota,RAV4,92_34,2017,5,USA,White,2012,SUV,68000,2.2,Automatic,Diesel,10600,5,5,Hudaydah,clean,2018.0,6.0,sold,13.0,not_fully_electric,Japanese,"May, 2017","June, 2018"
Toyota,Yaris,92_44,2017,3,USA,Orange,2016,Hatchback,11915,1.3,Manual,Petrol,11900,5,5,Hudaydah,clean,2018.0,9.0,sold,18.0,not_fully_electric,Japanese,"March, 2017","September, 2018"
Toyota,Yaris,92_44,2017,6,USA,Brown,2015,Hatchback,15655,1.5,Automatic,Hybrid  Petrol/Electric,11900,5,5,Aden,body_damage,2018.0,12.0,sold,18.0,not_fully_electric,Japanese,"June, 2017","December, 2018"
Toyota,Yaris,92_44,2017,5,USA,Multicolour,2017,Hatchback,15197,1.3,Manual,Petrol,11900,5,5,Sana'a,clean,2018.0,8.0,sold,15.0,not_fully_electric,Japanese,"May, 2017","August, 2018"
Toyota,RAV4,92_34,2017,3,USA,Beige,2012,SUV,34913,2.2,Manual,Diesel,11300,5,5,Hadhramout,body_damage,2018.0,6.0,sold,15.0,not_fully_electric,Japanese,"March, 2017","June, 2018"
Toyota,RAV4,92_34,2017,4,USA,White,2013,SUV,49667,2.2,Manual,Diesel,11300,5,5,Aden,body_damage,2018.0,8.0,sold,16.0,not_fully_electric,Japanese,"April, 2017","August, 2018"
Toyota,Yaris,92_44,2017,4,USA,Turquoise,2014,Hatchback,15679,1.5,Automatic,Hybrid  Petrol/Electric,11900,5,5,Hadhramout,clean,2018.0,2.0,sold,10.0,not_fully_electric,Japanese,"April, 2017","February, 2018"
Toyota,Yaris,92_44,2017,4,USA,Bronze,2015,Hatchback,38739,1.5,Automatic,Hybrid  Petrol/Electric,11300,5,5,Sana'a,clean,2018.0,12.0,sold,20.0,not_fully_electric,Japanese,"April, 2017","December, 2018"
Toyota,Yaris,92_44,2017,5,USA,Brown,2015,Hatchback,21806,1.5,Automatic,Hybrid  Petrol/Electric,11900,5,5,Hadhramout,clean,2018.0,2.0,sold,9.0,not_fully_electric,Japanese,"May, 2017","February, 2018"
Toyota,Yaris,92_44,2017,2,USA,Black,2017,Hatchback,12291,1.5,Manual,Petrol,11900,5,5,Sana'a,clean,2018.0,12.0,sold,22.0,not_fully_electric,Japanese,"February, 2017","December, 2018"
Toyota,Yaris,92_44,2017,5,USA,Black,2017,Hatchback,8686,1.3,Manual,Petrol,12500,5,5,Sana'a,body_damage,2018.0,3.0,sold,10.0,not_fully_electric,Japanese,"May, 2017","March, 2018"
Toyota,Yaris,92_44,2017,4,USA,White,2017,Hatchback,4125,1.3,Manual,Petrol,12500,5,5,Aden,body_damage,2018.0,7.0,sold,15.0,not_fully_electric,Japanese,"April, 2017","July, 2018"
Kia,Rio,43_9,2021,5,Korea,Grey,2019,Hatchback,22574,1.0,Manual,Petrol,11000,5,5,Aden,frame_damage,,,unsold,,not_fully_electric,Korean,"May, 2021",
Kia,Rio,43_9,2017,5,Korea,Grey,2017,Hatchback,13478,1.2,Manual,Petrol,10300,5,5,Hadhramout,flood-damaged ,2018.0,5.0,sold,12.0,not_fully_electric,Korean,"May, 2017","May, 2018"
Kia,Rio,43_9,2017,5,Korea,Black,2017,Hatchback,11564,1.4,Manual,Diesel,10300,5,5,Hadhramout,flood-damaged ,,,unsold,,not_fully_electric,Korean,"May, 2017",
Kia,Rio,43_9,2021,4,Korea,Red,2019,Hatchback,6952,1.2,Manual,Petrol,12600,5,5,Aden,clean,2022.0,10.0,sold,18.0,not_fully_electric,Korean,"April, 2021","October, 2022"
Kia,Rio,43_9,2017,8,Korea,Blue,2017,Hatchback,8248,1.2,Manual,Petrol,12600,5,5,Sana'a,body_damage,2018.0,2.0,sold,6.0,not_fully_electric,Korean,"August, 2017","February, 2018"
Kia,Rio,43_9,2017,8,Korea,Grey,2017,Hatchback,6531,1.2,Manual,Petrol,12600,5,5,Sana'a,body_damage,2018.0,4.0,sold,8.0,not_fully_electric,Korean,"August, 2017","April, 2018"
Kia,Soul,43_12,2017,10,Korea,Silver,2015,Hatchback,15000,1.6,Automatic,Diesel,12000,5,5,Aden,body_damage,2018.0,12.0,sold,14.0,not_fully_electric,Korean,"October, 2017","December, 2018"
Kia,Rio,43_9,2017,5,Korea,Blue,2017,Hatchback,10069,1.4,Manual,Diesel,12000,5,5,Hadhramout,clean,2018.0,1.0,sold,8.0,not_fully_electric,Korean,"May, 2017","January, 2018"
Kia,Rio,43_9,2021,6,Korea,Red,2019,Hatchback,22607,1.0,Manual,Petrol,12000,5,5,Hudaydah,clean,2022.0,9.0,sold,15.0,not_fully_electric,Korean,"June, 2021","September, 2022"
Kia,Rio,43_9,2021,5,Korea,Grey,2019,Hatchback,5765,1.2,Manual,Petrol,12600,5,5,Hadhramout,clean,2022.0,5.0,sold,12.0,not_fully_electric,Korean,"May, 2021","May, 2022"
Kia,Soul,43_12,2017,4,Korea,Silver,2016,Hatchback,3790,1.6,Automatic,Diesel,12600,5,5,Sana'a,clean,2018.0,11.0,sold,19.0,not_fully_electric,Korean,"April, 2017","November, 2018"
Kia,Soul,43_12,2017,8,Korea,Black,2016,Hatchback,7500,1.6,Manual,Petrol,12600,4,5,Aden,body_damage,2018.0,10.0,sold,14.0,not_fully_electric,Korean,"August, 2017","October, 2018"
Kia,Rio,43_9,2017,5,Korea,Blue,2016,Hatchback,13088,1.4,Manual,Petrol,12000,5,5,Sana'a,clean,2018.0,4.0,sold,11.0,not_fully_electric,Korean,"May, 2017","April, 2018"
Kia,Soul,43_12,2017,8,Korea,White,2016,Hatchback,26034,1.6,Automatic,Diesel,12000,5,5,Sana'a,body_damage,2018.0,3.0,sold,7.0,not_fully_electric,Korean,"August, 2017","March, 2018"
Kia,Rio,43_9,2017,8,Korea,Grey,2017,Hatchback,8781,1.2,Manual,Petrol,12600,5,5,Hadhramout,body_damage,2018.0,3.0,sold,7.0,not_fully_electric,Korean,"August, 2017","March, 2018"
Kia,Rio,43_9,2017,5,Korea,Silver,2017,Hatchback,9198,1.2,Manual,Petrol,12600,5,5,Hudaydah,clean,2018.0,3.0,sold,10.0,not_fully_electric,Korean,"May, 2017","March, 2018"
Nissan,Juke,64_14,2017,5,USA,Blue,2017,SUV,3905,1.6,Automatic,Petrol,12600,5,5,Hadhramout,clean,2018.0,9.0,sold,16.0,not_fully_electric,Japanese,"May, 2017","September, 2018"
Suzuki,Vitara,87_13,2017,5,USA,White,2016,SUV,12678,1.6,Manual,Petrol,12000,5,5,Hadhramout,clean,2018.0,7.0,sold,14.0,not_fully_electric,Japanese,"May, 2017","July, 2018"
Suzuki,Vitara,87_13,2017,5,USA,Red,2015,SUV,37609,1.6,Manual,Petrol,11300,5,5,Aden,body_damage,2018.0,10.0,sold,17.0,not_fully_electric,Japanese,"May, 2017","October, 2018"
Toyota,Yaris,92_44,2017,5,USA,Silver,2017,Hatchback,7222,1.3,Manual,Petrol,11600,5,5,Aden,frame_damage,,,unsold,,not_fully_electric,Japanese,"May, 2017",
Toyota,Yaris,92_44,2017,5,USA,White,2017,Hatchback,3908,1.3,Manual,Petrol,12600,5,5,Hadhramout,body_damage,2018.0,8.0,sold,15.0,not_fully_electric,Japanese,"May, 2017","August, 2018"
Toyota,Yaris,92_44,2017,5,USA,White,2017,Hatchback,6829,1.3,Manual,Petrol,12600,5,5,Hadhramout,clean,2018.0,6.0,sold,13.0,not_fully_electric,Japanese,"May, 2017","June, 2018"
Toyota,RAV4,92_34,2017,5,USA,Black,2013,SUV,60250,2.2,Manual,Diesel,10700,5,5,Hudaydah,clean,2018.0,10.0,sold,17.0,not_fully_electric,Japanese,"May, 2017","October, 2018"
Toyota,Yaris,92_44,2017,9,USA,White,2017,Hatchback,9990,1.5,Manual,Petrol,12600,5,5,Aden,body_damage,2018.0,1.0,sold,4.0,not_fully_electric,Japanese,"September, 2017","January, 2018"
Toyota,Yaris,92_44,2017,3,USA,White,2016,Hatchback,12259,1.3,Automatic,Petrol,12000,5,5,Hudaydah,body_damage,2018.0,1.0,sold,10.0,not_fully_electric,Japanese,"March, 2017","January, 2018"
